id	username	text	label
f7d840527a104e5399ade50a786dec66	mrkwolfe0	"Arrest and punish Hunter Biden, or this will just be money protecting money needing a release hole in their head. The Bidens are corrupt like Harris is a slave-driving racist. 
AllSides.com - see today's news from every side"	1
7de24c336a6b45e799931de47cf918e8	MAGAJules4Trump	Ohio House Speaker Larry Householder arrested in $60M bribery case related to HB6 nuclear bailout	0
8de6e860c6464b63ac42ec75bcc08ea0	TeaPartyPatriots1776	Goals of Marxism.	0
9737f73a4d0e4973b0f5fa40554bb900	Johnbirckhead9	I guess waiting for the deaths of Pelosi, Schumer, Sanders heart disease, Biden disease brain eating him away. Can't wait oh coward Kerry. Does anyone care.	1
0905cf08d1ae4152b38eb8ec5dd48b68	FrankBrucato6467gmailcom	Because russia is going to run this country. Where do you think the Bidens got all that money?joe biden and his child molester son hunter they sold this country to china thats why they wanted biden in the White House think about that for a minute	1
8f386cf7a510446085d51c9828dc7c20	SaveAmericanDemocracy	Woman Arrested For Sending Threats To Wayne County Republican Who Refused to Certify Vote; Threats Included Pics Of Mutilated Bodies	0
5550673876174507b7780fa94592a44c	Rlevamah	"If this be treason, make the most of it!
Patrick Henry"	0
7bf6dac1ee11490da60098a3d7706205	SOLARPRINCE	ELON! TIME TO MAKE STUFF!!	0
32f92595b83a441c98e049b57461c322	Sweetjudii	Pennsylvania Mandates Face Masks Be Worn In Private Homes | Gregg Jarrett	0
22b3fc1dbcad4ca989b90e23eacca243	ThomasFox	Candace being savage 	0
3145d65450d148af96cd9dad9a1e53d9	Spinach135	Gunshots, Motorcycle Deaths Count as COVID Casualties	0
b602cbbef3044da1895ef4ed79033ee5	Richardtrevorcorbett	"This is the first time I've disagreed with the President. He should declare martial law. Arrest all the Democrat loving Marxist Rioters. Throw them in jail as terrorists. They can't vote then. Don't deserve a vote, destroyers of the country. 
Normality can return!"	1
9f80af8e3142454082b7756665a395dd	Dcaprg	Time to get Senator Joe Manchin (D-WV) to switch parties. WV is now solidly R and Manchin is closer philosophically to the Rs than to the Ds at this point. He might still win as a D but ......	0
f37b9bec72ea4e729b03d585e7e6418f	markehillman6	"The Hollywood Reporter is a Deep State construct.

One of 276 subsidiaries of the U.S. Government founded Prometheus Global Media Group.

Google it, they stopped caring what we can find out long ago.

Ever feel poisoned?

Ever research Floride?

Do you really think the Deep State gives a fuck about your teeth?

Wake up to the obvious.

We don't have much more time left to pull this off."	0
542c2a865cfb4b4394a52510c416f1f0	GrumpyAMer	It was all Bullshit.	0
d472b3aed4524da08ad2869bb9d763bc	WildERP	Terrorism Gaslighting when your False Flag Capabilities are too degraded to distract attention from Biden Ukraine Pay to Play Foreign Aid Skimming Scam 	0
23ca686f70434335befe83e5c3fb803b	The7thPrime	Elite satanic pedo cults are just conspiracy theories, right? 	0
e0d795f15c0f4513835c7308b78eff5b	hodlberry	Are we moving BT here or what?	0
5641331c66d642898034f579d98c0182	TimJames101	 Patriots REJOICE! Flag Store CRUSHES Nike, Kaepernick After Selling THOUSANDS....	0
ab01a27573fc4af68e5a900baad240d6	BikerPatriotGee	"Once comedian now Hollyweird CEO has his own BLM equality agenda. 

Please."	0
01caa8a767e9407e966e2f9bbbf9d820	stripesNstars	"In attention to :

The 45th President of the United States.

Dear Mr. President,

You're absolutely right when you said that Ilhan Nur Said Elmi and Rashida Tlaib HATE Israel.

I can also assure you that they have a true passion towards, Qatar, Afghanistan, Iran, Taliban, Hamas and or perhaps, any Islamic filthy hole where the scum on humanity such as the Islamic State ISIS usually hides, because they're indeed #cowards from a culture of abomination that MUST be completely ERASE from the face of planet Earth."	1
f307efd37ec24a54a71dfa53c913dad9	WarriorPrincess	"Dear @leeleemunster 
Your background image of the Stars and Stripes made with Bacon  is hilarious. I am #Vegan to protect my heart. I have had muslims stop my ability to block them so Ive had to get down and dirty and start sending them pig  pictures. If they continue to follow me I start sending them Bacon pictures.
Can you send me this image intact? I would put it in my pig  picture arsenal. It does work.
Blessings.
 "	0
8ce3f69ba9294cd58a7b7c354c538af2	Sreed	"Hillary Clinton: I when the history books are written, I will be remembered as the most corrupt politician in American history 

Joe Biden: bitch...hold my beer 

Kamala Harris: kindergartners ...this girl is only warming up. America isnt gonna know what hit em"	1
e1e02cb2657047ffb88d337c9f893bdc	Taborwoods1	"RIP SISTER PATRIOT ASHLI 

THIS SENSELESS KILLING BY THE CAPITAL POLICE OFFICER NEEDS TO BE INVESTIGATED...."	0
0fed479bd13f4acc95f37cf16cfc2253	Shekelstein	Join the #military #goyim and die for #israel and #godschosenpeople .... I mean for your people's #freedom of course!	1
33d6e1bd0a014f258acd6517a62cf14b	mjgranger1	"We called Gitmo detainees ""Carrots"" and Camp X-Ray ""The Garden. - Saving Grace at Guantanamo Bay: A Memoir of a Citizen Warrior #nonfiction #militarybook by #veteran MAJ (RET) Montgomery J. Granger  Inside #Gitmo"	0
d530a23d10194bf1a013f3c5c84cdff8	Lockpicker	Remember just about every Hollywood shit bag that is screaming about Trump is a pedophile. Like this little asshole for example. Pedophiles belong in hell where they came from.	1
117ac259d0064f73b7dfa50e970cc702	GiantDump	"Biden is not only a corrupt, lying, greedy piece of crap humans and father, hes a murderer. 
He is responsible for the executions of 20 CIA operatives in China. He ratted them out to line his pockets. He is WORSE than Hillary! I didnt think it was possible!"	1
7fb0a00abfcd4d7993efd593c56b0f3b	davidsouther	Diversity and inclusion....means no straight white men...	0
74bc85a0e6ca47dd93195475c4e49b2e	Dave02359	"Enough of this crap china dump this germ war fare in America democrat are obey their puppet master china in helping to infect more Americans and destroy our country. In jan when trump and republicans take Washington we need one big protest to investigate China and the Democratic Party in the murders of everyone in America and the world for this germs that they released and supported.
"	1
6c1a17f67e7845be827e1a2d225eb5ac	Jfgreen617	Police Officer Faces Death Penalty  For Defending Himself  The Right Wing Rebel	0
10f9d6ff0aa045b9bb2e39d0d0e8afcb	Irish1psu2	HER AND THE BLM CAN GO TO HELL THEY ARE A TERRORIST MOB AND THEY ARE CRIMINALS AND RACIST PUPPETS	1
11a2fe57f4274f48a7e999239fe76162	Maga4eva755334852960	It is time to force Lindsey Graham head of the judiciary committee in the senate to step down and we must appoint Ted Cruz as chairman of the judiciary committee Graham is a pussy and he must be removed	0
093f2f6ce01748f78bc7a361fd151796	alltrumpfans	Shameful Dems go after Amy's CHILDREN.	0
54361df6cec24466b22625b24b18b56d	RealDeep6	Some good news from Lindsey Graham. Still dont trust him.	0
776b582a5597413f954a1abf958bbbd7	Cohen_ronald	300 Billion spent on Illegal Immigration this year (by us.. the taxpayers) with a couple weeks left..all to help communism succeed in the U.S.	1
aa82cb3c18014f55a81b2907afba8a4e	MikeJudd	"Stupid ass stunt ( 25th amendment)
By a stupid ass bitch (Pelosi)"	1
179ee0df837f4e78a94e4d7ef7a7ba0a	Homecomingqueengottagun	"Clap for that you stupid bastards!!

"	1
adffad96d4df4629adb92446f8efc39d	Genya	"Time to aggressively boycott.

GET OFF FACEBOOK & Twitter!!

Go to My Freedom Book & Parler instead.

Stop buying from Amazon."	1
f69fd56329df4538870c1e1c00e691ee	Brianmcc360	I think its fair to tell the fake news that after the election you call the amer ppl racist again we will be outside your studios waiting for a face to face an there is not enough security to stop us from stomping you fucking mouthpeices into the ground fucking count on it .	1
eccecbf7521a4c858fc86f9ffbd6debc	Jotus	I am seeing this more and more, Made in the USA, China and the Biden family can eat shit.	1
b795ead0bd694af0b57c3b06b2c7fff3	ConservativeReporting	"#breakingNews

James O'Keefe
RECORDING: Federal agents coerce USPS whistleblower Hopkins to water down story. Hopkins doubles down...

Agent Strasser: I am trying to twist you a little bit

I am scaring you here... we have Senators involved...DOJ involved...reason they called me is to try to harness"	0
f7eabb3669484f53934c83db2dd0349f	OrthoTraumaGuy	"Democrats are stealing your Social Security money to pay Impeachment costs 

Pelosi Diverts $2.4 Billion From Social Security To Cover Impeachment Costs  Potatriots Unite"	1
47e02cb50ab24071a57c9590db764df6	corbett1025	Time to teach kids a lesson, treason is treason and let the law that was written hold these accountable!!!	0
c00cc34e631e48a79339798a3d52d46e	BebaardeBoer	Around blacks never relax	1
eb3c42890a66497790b4d933372645cd	Rcwhdonotlike	If these morons that are in Congress then our courts like that piece of shit judge in Pennsylvania Obama pick Criminal Nazi. I think were going to sit back after seeing Arizona Pennsylvania Georgia Michigan Wisconsin Nevada all showing fraudulent votes in our face. Then seeing them call California Washington state and Oregon for Joe Biden before the polls were even open November 3 and then youre sadly mistaken. Take our country back from these corrupt Nazi criminals who been selling out our country and put them in prison for treason then Execute them Ive had enough of this takeover of our freedoms we also have the a Chinese military They will call peacekeepers in Canada waiting for this piece of shit to be called president is that what you want	1
b4a1d23916f34b01ae5c0a89b7cbebbf	Stan0818	"WHERE ARE THE NATIONAL GUARD IN WASHINGTON???
WHY ARE THEY NOT DEPLOYED TO PROTECT THE PEACEFUL AMERICAN TRUMP FOLLOWERS??"	0
fbe698b737d44d7face8d4c3fc27d1c3	DrainTheSwamp707	Fuck you DNC and all of your lies, your treachery, your treasonous acts and all of your political special interest bullshit !!	1
afad6077f8dc419ebababc1acfacb4d9	jimmycoyoteloco	Repealing the Tax Cuts Would Hit Middle Class and Workers	0
06b70444fbd94078a384c897076a371a	chucknellis	If you won't say the Pledge of Allegiance & the National Anthem with pride you shouldn't call yourself an American. 	0
0d1cda83b0a84dbeb35114915b54d0df	F78pbass	NEVER IN MY LIFE HAVE I EVER HEARD THAT MORE JOBS, LOWEST UNEMPLOYMENT , GREATEST ECONOMY, STRONGER MILITARY, AND A SAFER COUNTRY WERE BAD THINGS!!! WHO IN THEIR RIGHT MINDS WOULD EVER FIND ANYTHING WRONG WITH THESE ACCOMPLISHMENTS ?? WHO? DEMOCRATS !! THEIR SCUM MEDIA !! THEIR SHEEP THAT FEED OFF OF THE IDIOCY THEY ARE BEING FED !! ASK YOURSELF IF THESE SHEEP HATE ALL OF THESE ACCOMPLISHMENTS THEN WHY ARE THEY HERE ?	1
8972b4c735a84cbbb7660220e8de23ba	ViolentVixen29	"Four young gentlemen from Manchester who after having a few drinks thought it would be fun to rip up and destroy a memorial garden dedicated to WWI soldiers who died fighting. Who died fighting so these little bastards could go out drinking with the freedom their lives cost them. Some of who were a lot younger than these men who didnt come home to their parents.

Lewis Hall
Lewis Hart
Elliot McBurnie
Jordan Taylor"	0
510596646ed64a359231ed151a14305c	Fdiz	"Somalian Terrorist Ilhan Omar points out one f**ked up detail about Trump's war on Iran  STOP RIGHT THEREif it involves Omar, its a lie...move on! 

 "	1
596348cd5468462ca24f741ed4eb3df4	Jimbogrimes	Watching Joe Biden speaking on TV hes choking on his own bullshit coming out of his mouth	0
962376cfcc504a79bed3ec639ef6b493	Wizard48daniel	BIDEN CALLED US BROWN SHIRT NAZIS, OUR PRESIDENT HITLER AND HE NOW WANTS TO UNITE THE COUNTRY .	1
44a5beb616ff444cb433ed726416eb88	AngelinaDolphina	"A report published over the weekend citing three anonymous sources claimed Trump plans to declare victory on Tuesday night if he appears to be ahead...That was a false report. Well look at what happened, Trump told reporters on Sunday in Charlotte...I think its a terrible thing when ballots can be collected after an election. I think its a terrible thing when people or states are allowed to tabulate ballots for a long period of time after the election is over because it can only lead to one thing, and thats very bad. You know what that thing is. I think its a very dangerous, terrible thing. And I think its terrible when we cant know the results of an election the night of the election in a modern-day age of computers, he added."""	0
f74c1374236945f7a3fbbff15af9fc04	AmericanEmperor	"to hell with #Rioters
to hell with #shariahlaw 
to hell with #socialists
to hell with #communists
to hell with #marxists
to hell with #blmterrorists 
to hell with #flagburners 
to hell with #criminals
to hell with #earlyrelease 
to hell with #theRICOact
to hell with #farmmurders 
to hell with #bibleburning 
to hell with #unpatrioticliberals 
to hell with #theUnitedNations
to hell with the #quarantine
to hell with #corruptpoliticians
to hell with #defundthepolice"	1
5ad4e8009461436ba1dbd3c71360bd34	Janet16022	Revolutionary Communist Party USA Leader Announces He's Backing Biden	0
0b3652427ed644889f09d10418c4649a	Inkabinkabonk	7 Non Traditional Ways To Start A Fire  The Out Door Wear	0
0c360474c6624e69835aea7e4f001c5d	Metalmort	They openly admit to get rid of all Republicans!! We need to go after these guys to eliminate targeting of our people and party. Lets take their asses down!!!	1
f24341f4e52042baa1e7172fedc5c4ab	USMCjerry	I'm not sure if the news media knows that no one gives a shit about kamala on-her-knees harris. thinks, says, or does. to the democrat party her pressence is nothing more than a cheap bundle of balloons from Party City taped to the cake table so you know its a party. Americans are smarter then this... and disposable red party cups are more useful to Americans then than Biden will ever be.... this is a damn joke. the whole damn Democrat party can fuck off...	1
45ad663ecf8b44349effaabdca4e3a49	NoNW0	"""We're America's Frontline doctors. We're here only to help American patients and the American nation heal. We have a lot of information to share. Americans are riveted and captured by fear at the moment.""

""We are not held down by the virus as much as we're being held down by the spider web of fear; that spider web is all around us, and it's constricting us, and it's draining the life blood of the American people; American society and American economy. This does not make sense."	0
533cfebdd78041f3a67f84bec041635f	Mitchmetta	We chumps are relaxing thisSaturday	0
830d061bc82d46f5b111d005818d4a63	Jlm350	the 2020 election: fuckery is afoot | Monster Hunter Nation	1
5259ea7c3d0d41f5a689afc2929b3cc1	AprilFleischmann	Parler Free Speech Social Network	0
60378a06d77b4fdc8b57de3f5f1432b1	Willemdax	Telling the Future Before it Happens  Todd Hampson and Pastor J.D. Farag	0
ad629050de3b481d87963bbfd3867368	Ehill102	Really selfish.	0
5cc09bc34319408f9a704f317179236c	Jhayesnccad	So the Supreme Court has no spine and is in bed with China too. Maybe we need to start exercising our right to protest as thugs too.	1
b6e2482474784055b379027d779c90c1	Onewhalelover	Everything I have seen and read amounts to treason by biden and his cronies. My son says the USA shouldn't waste a bullet and 'hang em high'	1
ebfd8f4865b848d8b8a6cec1642f364a	SoftwareNugget	"What? Did they just admit that Republicans multiply more because we dont believe in Abortion?

#Prolife #Abortion #EqualityForTheUnborn 

That is why we win."	0
