	tweet_id	user_id	text	label
1976	585197467572011008	2423109639	@Luke5SOS I've asked you to prom so many times bru	0
523	585387623784574976	2966519573	@dan_marcelojr dms	0
510	586906074558529536	2920405388	@amemiyaluna Looks like a poem...	0
387	587485618873204736	243784731	#Str8daphukkup #MeNBae #GasAndKrown #IonGetTired #IGetSleepy.......#Kaotik	0
963	587862114011746304	288127153	"((( শুভ নববর্ষ-১৪২২)))
অতীত ভূলে, দুঃখ ভূলে নতুন করে বাচো. নতুন বছরে শুভ হোক সবকিছু..."	0
722	588371319533604864	39908700	@_concinnity we seem to be semi-confirmed here for June 18th.	0
496	588431216250114048	286355789	@rizelle_santos oh ja feel, i have to wash it but yes!	0
340	588743606955016192	231183475	@KureijiKvakva Beautiful ✽(′ᵕ ‵ *)✽ ! ♡⃛	0
11	589106495461163008	1054038295	@_PixieStyx_ @HangEmHigh_TM 😔 Damn. I won't be home. That's my backyard.	0
390	589171092570406912	179659591	"We Set Trends! We Don't Follow!
#AboutLastNight Our newest and weekly Friday Series @ABar_Lounge (((Retweet))) http://t.co/4LZG71Sa7S"	0
322	589329371371941888	226893520	trying to get your sunshines notice you is like climbing a mountain, it feels like forever but youll get to the top sooner or later	0
1560	589852632656781312	59475650	KUSH &amp; KITTENS (APRIL) EDITION (((KLASSIK))) http://t.co/MH552HrshI	0
2020	590150431478665216	332214130	@minnie_taiyaki スカートなのにあぐら((((；ﾟДﾟ)))))))	0
870	590348612586053632	543605950	Not the best time to start watching True Detective, but...	0
1063	590973194044968960	79961304	@EtihadAirways It wud be nice to have ur agents not give attitude 2 passengers traveling for 40 hours plus. After 5 hrs of ticketing (1of 2)	0
1578	592449686558093312	1463272730	Gracias Total !! Fiesta Candela Oscar Javier en Bi Nuu Jimmy GO O ((( Beats For Everyone )))	0
523	592694816754049024	1090517371	Fuck this place	0
1545	592837839722827776	562552797	@thisgirlcassie (((Harry styles)))	0
1076	592906217560899584	169977484	"RT @fatbellybella: (((ALL EXPANDING)))
... and contracting a little."	0
1534	593404906284785664	31538064	@Marialuvsmusic @nedinachristina (((hugs))))	0
430	595321882708201472	25635035	@webclam @Coffee_House_ one of the other characters thought he looked like a gypsy, but there's no indication that he is, right?	0
543	595708423121043456	303424879	preciso muito aprender a apertar roupa	0
294	596112648837574656	21809220	@OttoTheGreatPug @PugNamedFinn Very nice smile Otto! #happiness	0
1043	596298643239542784	829604809	"(((NEW)))
#LolliPOP #Mix 

Check soundcloud or
Download Here--&gt; http://t.co/USP0biPSdC
#POP #EDM #TOP40 #ArtisteTEAM http://t.co/8vUHFWPX38"	0
874	597303707038928896	544092834	whats the link? Is it how-banana(dot)net? Lol.	0
2257	597428993328095232	352565683	@House365radio #StrictlyForRealHouseHeadz ; inbox me full details or e-mail me-&gt; djphox1@gmail.com before 25 May ,i need these Please!!!	0
1537	597744963980369920	107899140	(((Persahabatan)))	0
2643	598464544755724288	2910755353	en padukkai araiku mattume theriyum..            nAn un mEl vaithirukkum anbin Aalam.....          (((Sadiq)))	0
1211	598902133937672192	226893520	@fujoshice insert a made up grasshopper emoji here (((bless u child)))	0
1212	598905442337562624	226893520	@fujoshice the girl from yesterday said so 😂 (((38% i cri)))	0
935	599644841174310912	60692205	@brennansmiley I really appreciate it! I've been trying to learn them to play at open mic	0
2113	600396117797412864	2966519573	She's not worth your time if she has no aspiration	0
1979	600545553219342336	1941547801	&lt;~~~((((SHOUTZ)))) to ALL those that Follow~~~~~~(($$	0
2344	601201334507962368	1628218963	@AmyDownTemple oh yes ily (((((someone please help me)))))	0
296	601459945070923776	231183475	@meh301 You bet me ((((；ﾟДﾟ))))))) ♡⃛	0
767	601481003442536448	444230646	Don't u dare hit me with the read receipt	0
86	601641658694807552	1346485975	@Ma2ken0922 上手でしょ☆〜（ゝ。∂）	0
297	601683744915881984	231183475	@manapsandayo このビデオを見たことがありますか？w 怖い ((((；ﾟДﾟ))))))) https://t.co/cfH0GaVdVt	0
589	602436325434785792	3220333260	Living legends ... #StayBlessed @dreamgirlhema	0
1920	603147641199800320	226893520	i still dont know what magcon is oops	0
1262	603396245160239104	2937706415	@NotADiagnosis ((((hugs))))	0
1261	604046100719239168	2937706415	@debecca ((((hugs))))	0
28	604488335709466624	2444507647	"Sometimes when you Google ""Yuezheng Ling"" it comes up with someone called ""Ling Caiyin"" haha! They almost look like twins （・∀・）"	0
29	605093416809029633	2444507647	Eeeeeh I think Ling is mad at me (　ﾟдﾟ)	0
30	605273391755493376	2444507647	There's so many wonderful and talented vocaloids σ(≧ε≦ｏ)	0
31	605998167801217024	2444507647	Yanhe and Tianyi have such busy schedules lately I hardly get to see them ((((；゜Д゜)))	0
434	606396613054066688	527885103	(((((((((((Boooom))))))))))) http://t.co/ZDzmL4sNSj	0
230	606398547362217984	527885103	(((((((((☆boooom☆))))))))))))) http://t.co/UFHhtiEAe8	0
553	606692734963974144	307774579	@deannavee me @ shawarma king and jewel of India lmaooo	0
32	606783666405019650	2444507647	Sometimes Yanhe brings her friends over for dinner, they're so cute (((o(*ﾟ▽ﾟ*)o)))	0
588	608164490467667968	3220333260	HI @Asli_Jacqueline	0
422	608492664636497920	2536217307	@NicholeMcBride6 its summer i like to stay busy😜😂😂	0
858	608644890931654656	533692270	"AmseyyAms Presents ""GuWop The Movie"" Trailer Drops @5!"	0
2309	609570010252472320	544092834	(((((((sungjae))))))) saik banget si alay. http://t.co/wBeYlPChwT	0
260	610032877779185664	197713160	The thot of going back to egypt lingered in their minds and that Hindered Many From Making It To The Promised Land.	0
539	610456222916083712	3022333701	I'm in love with this song...	0
2680	610795944737550336	907555494	There used to be a Marvel vs. Capcom arcade machine in the laundromat when I was a kid and Ryu brings memories of those days 😩	0
2642	611950027964063744	2910755353	(((Anyway. Nonbu ellaam epudi pohudhu.))) (((1st nonbe kalla nonba     illa thaane))).   By:Sadiq	0
518	612941210802483200	2955567721	@JudyMozes Your joke about President Obama was pretty despicable.  Apologies just don't cut it.	0
1583	613347856296992768	97965267	(((kawin mawin)))) RT @kompascom: Beda Spesies, Manusia Modern dan Neanderthal Kawin Mawin di Eropa http://t.co/3wo75NBwlu	0
511	613704448121049088	2920405388	@CarWaffle Looks like Back To The Future is real.	0
298	613758537563553792	2186612471	Both the harlequins kits today please 😍🔥🔥	0
1033	614432003048341504	52911641	@DriverWithRage (((hugs))) @(^_^)@ http://t.co/VSy8Xywkfa	0
549	614483796654600192	3069085940	"#POTUS ""As a general rule, I am just fine with a few hecklers, but not when I'm up in the [White] House."" #YouKnowThatsRight"	0
219	614971409211781120	173167141	Sonando #MrBig Daddy, Brother, Lover, Little Boy.	0
787	615345905617793024	46702231	Yessss #Empire I miss them can't wait for season 2 #BETAwards2015	0
570	615699877893287936	31538064	@meshelie woohoo	0
1173	615964450269474816	293898850	@FireGrundyNOW @saigrundy Genuine evil hate speech, she should not only be fired for also jailed.IQ85 says it all.	0
2139	616268837944582144	3069085940	"""I promise not to get into religious/political debates with stupid people on FB today"" #RepeatAsNeeded #SoMuchDumb #DefendTheRainbow"	0
647	617495115905564672	338015965	When it literally rains on your parade and your gram opportunities are ruined&lt;&lt;&lt;&lt;&lt;	0
526	617792935040548864	2966969297	@2chandzz u asked...	0
35	618328268949864448	106195102	@HannivalKinney ((((hugs))))	0
342	620597174754254848	231183475	@masaki_bump そうかも(´Д` )ww ♡⃛	0
179	620600951754194944	1607914464	@89530b blm mulai masih register. Coba cek website nya deh takut salah nerangin ;)	0
1611	621099952295407616	15291757	@cuddlefishpress ((((((hugs))))))	0
267	621922837809467392	203899834	"""@JrTrevor: @KanGolmichAel Happy Birthday have a gd 1 and enjoy your day"""	0
2233	622150888048738304	338015965	When youre painting your nails and a gnat lands on your thumb 😐😷	0
203	622459695073071104	16717658	@verge It's time to stop designing smartphones as if phone calling was even remotely the main use for the device.	0
663	622961938994040832	35203764	Money doesnt grow on trees or just magically appear in ur pockets. Get a fkn job and quit looking for handouts	0
213	624117117172977664	17011685	@JonathanRKnight Was watching my vids from The Package Tour &amp; The Main Event tonight. Miss your pretty face! Wish I was going to Delaware.😔	0
300	624155437970145280	220008076	@MeekMill #standup dope record	0
761	624636369768443904	433493830	"""@JChiyangi: @DJAtrainflip @hwwww apo!play for me any song by judyoo!!!""Hehehe werr yhu??"	0
1457	624892681060253696	3315510003	Goodmorning	0
1592	625349414928969728	1486557582	((( in my big mama voice ))) &amp; lawd | dont take away my stumblin block | jus(t) lead me all roun(d) it blk!	0
2318	625488326334636032	414058441	But seriously, no cut aways for @pitbull or @kanyewest but @serenaryder gets cut off? You really suck @CBC . Can con? Whatever.	0
416	626238249325957120	2523763788	Sex Swing State @midnight #DirtyPolitics	0
992	626725868715548672	253070780	"Its live Corporate Believers Summit streaming (((LIVE))) on gghRadio Now....

TUNE IN via: 

1. Web:... http://t.co/xWTiQeHHWw"	0
786	628523133608284160	466087478	I will start here and share my address for Support Pals :) Great Idea Pam Thompson Breeden! P.O. Box 1785 Helendale, CA 92342	0
1104	629043214368903168	907555494	i'm just rly tired today.. woke up early to finish the rest of my booklet that wasn't even half done	0
1415	629454825449656320	3241839477	"RT @HeavyJay16: ""Se Won Fe Ku?"" #abi *Won Fe Lówó*??
God Bless @LiciousCrackitt for the (((#Crazy))) BeAt. Big Ups to @VECTORTHAVIPER for a…"	0
1944	629675166516162560	231597325	All the times I watched Hercules and I barely noticed they say that.	0
2003	629999351595560960	2510265427	@abbyd_eleon omg really?? :((	0
36	630169051420061696	173167141	Playing #Metallica For Whom The Bell Tolls.	0
963	630300039966007296	703561189	Der Stream hat am Sonntagmorgen anscheinend keinen Appetit auf Eigenurin... #moinmoin #rbtv #beanscom	0
814	631105377040400384	483528783	1) Dalam Rangka HUT RI ke-70 Dinas PU Pengairan Sumsel &amp; Pemprov Sumsel Mempersembahkan INDEPENDENCE NITE RUN Sabtu / 15 Agustus 2015	0
341	631764940597108736	231183475	@AutumnArashi Hello! Sorry for not getting back to you sooner. This is another one of those funny questions that I don't wanna (cont.)	0
30	632216491056828416	1090517371	Get ready bud, you're in for the worst day of your worthless fucking life.	0
1585	632791486904446976	2305617330	I got home at 10 all ready to go to bed and I got called and now I'm babysitting until 3 :)))(((((	0
1960	633341642280431616	23077901	(((In Stores Now))) GO grab The Hottest Independent R&amp;B/ Hip Hop Record in the club's right NOW @DubOnMyGrind x... http://t.co/oNt5HKFy4f	0
414	633503502791258112	2523763788	Angstiest poetry #RealTeenAwards @midnight	0
1197	633829909543129088	3406795714	The third worlder couldn't fix their society there.. I'm sure it'll work out better here.	1
2006	633872269333405696	2523763788	Curve is bae #CollegeIn3Words @midnight	0
1172	634076879062966272	2257154826	RT @TheEnclaveIsYou: Shaun King kind of looks like a younger Senator ((((WAXMAN)))). http://t.co/v4bCFXCEpB	1
1333	634990108639371264	2401233734	"@CMT @icEciLy. Oh yes So excited! Already got my reminder set, This girl won't miss it. (((Smiles))) 
Love #DogandBeth and the family"	0
2722	635214560782364672	2257154826	@generativo @BronzeAgePerv @GonzalVarvique Anglo policy was better. Latinos ultimately made the best of a bad situation, though.	0
982	635222735317270528	71817854	Great #Cubs win. Really enjoying watching them this season....makes a change.	0
2230	635246515464859648	2401233734	@ejsnyder333 @Dplaya1 thank you so much! You just made my weekend (((smiles)))	0
676	635452083534229504	35888463	@ChrisGunness UNRWA school encourages running over Jews with cars from official Facebook page of an UNRWA school, not of individual teacher	0
1201	636112975485468672	115893153	Ugh when you have to show up to college @ 7pm for a (((((briefing)))))	0
457	636496348230123520	2690386459	After going to Nuneaton for enrolment it is safe to say that I have not missed Nuneaton	0
417	636499680226992128	2510265427	@domcadiz @thelittleferrer oh my. Shems that was so embarrassing :(((( not cut out for this :)))	0
1698	636893813663887360	134741359	nO DONT RAIN DURING PROJECt weEK	0
1697	637610420098826240	134741359	2 minutes feels like 2 years 😕😕😕	0
1517	637658852935254016	20835765	@joedaddy85 Yeah, I made it on time, Joe. (((eyes rolling)))	0
865	638199768620122112	352266359	can u get any cooler than that ((((nope))))	0
1183	638692623318953984	3180796201	"@Fascitarian_v2 @drewmistak ""its too safe and white here.Let's import these muds from a culture thatsthe polar opposite, it will work great"	1
2420	639606210849820672	3120210069	((( WE NEED YOU LORD ))) http://t.co/bT5qAph2g2	0
875	639656710936903680	54688627	@elizaph , mesmo? Mas, agora são muitos. E tudo por #Stealing #Heaven . Que filme! #TheVow também é muito bom. Acredito que comentei contigo	0
644	639737028113002496	33729787	@anitaleirfall And then I'll become the Mata Hari of the 21st century! :D @CallMeSpits	0
1591	640185472686403584	1486557582	@Basseyworld (((in mama n'em voice))) chiiiiiiiile | who u tellin blk!	0
2698	641604842473959424	978503490	james reid... how are u even real	0
527	641691874571390976	2968214658	@NeonVice that me	0
1230	642436446695981056	35203764	can i get a (((HELL YEAH)))	0
1184	642615009483341824	3180796201	@Ricky_Vaughn99 is liek de gay mafia	0
37	643172014723858432	99453848	(((Adzan)))	0
686	643564613930364928	371539350	@pearwaldorf ancient elvish?	0
1	643613604923711488	231597325	Wow!!!	0
1883	646089238610579456	213285552	@Shota2021 Creators  spirit	0
1188	646561343936434176	1941547801	a (((Shout Out))) to  &gt;&gt; @Harryseoexpert &lt;&lt;  .Thanks for following   ~~~&gt; #LexLucre	0
232	648383256652476416	1818351	@PolarBearFarm @graemeharre Correct. Still looks like Xero thanks to the logos on the building. And that slides yours isn't it... ;)	0
2141	648558333167730688	307774579	*concerned about the ethical choices that nasa will do in the future*	0
2530	648674603083010048	63363947	@NicholasBrendon I know the feeling. Anxiety is the worst. Deep breaths and positive thoughts. (((hugs)))	0
2699	648844241788014592	97965267	Ponstan itu pereda nyeri bukan obat gigi... 😰	0
434	649413635970756608	2572472044	Wanna be a baller shot collaaaa	0
2094	650739413304131584	29071807	@TfLBusAlerts been trying Metroline garage in Holloway  but no answer. How can I contact  the driver?	0
1156	650792695913426944	428606536	"(((NEW NEW NEW)))
#ByeSUMMER #Mixtape #ArtisteTEAM

CLick Here--&gt; http://t.co/tF8BB7UaQx 
#Dancehall #HipHop #2015"	0
266	651113648358731776	203899834	"RT @itzkidmarley: And corpers dey earn 19800"""	0
